inspection_id,production_date,inspection_date,product_code,shift,operator_id,inspector_id,factory_location,defect_count,quality_score,defect_type,defect_severity,pred_defect_prob,predicted_high_risk,has_defect_actual
INSP-20027,2024-06-06,2024-06-07 01:23:41,PRD-04,night,OP-0112,INS-8921,Factory-Z3,20,2.7,major_crack,4.0,0.0255382008784506,0,1
INSP-20027,2024-06-06,2024-06-07 01:23:41,PRD-04,night,OP-0112,INS-8921,Factory-Z3,20,2.7,major_crack,4.0,0.0255382008784506,0,1
INSP-20028,2024-06-04,2024-06-05 00:06:12,PRD-01,night,OP-7777,INS-1223,Factory-Y7,19,0.0,major_crack,4.0,0.1336770025482573,0,1
INSP-20028,2024-06-04,2024-06-05 00:06:12,PRD-01,night,OP-7777,INS-1223,Factory-Y7,19,0.0,major_crack,4.0,0.1336770025482573,0,1
INSP-20028,2024-06-04,2024-06-05 00:06:12,PRD-01,night,OP-7777,INS-1223,Factory-Y7,19,0.0,major_crack,4.0,0.0257892345242022,0,1
INSP-20028,2024-06-04,2024-06-05 00:06:12,PRD-01,night,OP-7777,INS-1223,Factory-Y7,19,0.0,major_crack,4.0,0.0257892345242022,0,1
INSP-20029,2024-06-07,2024-06-07 10:40:17,PRD-02,morning,OP-1674,INS-7741,Factory-X0,18,3.1,cracking,4.0,0.1033386808607192,0,1
INSP-20029,2024-06-07,2024-06-07 10:40:17,PRD-02,morning,OP-1674,INS-7741,Factory-X0,18,3.1,cracking,4.0,0.1033386808607192,0,1
INSP-20029,2024-06-07,2024-06-07 10:40:17,PRD-02,morning,OP-1674,INS-7741,Factory-X0,18,3.1,cracking,4.0,0.1537669745758008,0,1
INSP-20029,2024-06-07,2024-06-07 10:40:17,PRD-02,morning,OP-1674,INS-7741,Factory-X0,18,3.1,cracking,4.0,0.1537669745758008,0,1
INSP-20030,2024-06-06,2024-06-06 14:44:56,PRD-03,afternoon,OP-0033,INS-5467,Factory-G9,16,4.9,major_crack,4.0,0.0433107063422288,0,1
INSP-20030,2024-06-06,2024-06-06 14:44:56,PRD-03,afternoon,OP-0033,INS-5467,Factory-G9,16,4.9,major_crack,4.0,0.0433107063422288,0,1
INSP-20030,2024-06-06,2024-06-06 14:44:56,PRD-03,afternoon,OP-0033,INS-5467,Factory-G9,16,4.9,major_crack,4.0,0.2755240774449744,0,1
INSP-20030,2024-06-06,2024-06-06 14:44:56,PRD-03,afternoon,OP-0033,INS-5467,Factory-G9,16,4.9,major_crack,4.0,0.2755240774449744,0,1
INSP-20031,2024-06-05,2024-06-05 09:32:28,PRD-04,morning,OP-5691,INS-7741,Factory-E1,17,7.2,major_crack,4.0,0.0705393060261965,0,1
INSP-20031,2024-06-05,2024-06-05 09:32:28,PRD-04,morning,OP-5691,INS-7741,Factory-E1,17,7.2,major_crack,4.0,0.0705393060261965,0,1
INSP-20031,2024-06-05,2024-06-05 09:32:28,PRD-04,morning,OP-5691,INS-7741,Factory-E1,17,7.2,major_crack,4.0,0.0364274116255005,0,1
INSP-20031,2024-06-05,2024-06-05 09:32:28,PRD-04,morning,OP-5691,INS-7741,Factory-E1,17,7.2,major_crack,4.0,0.0364274116255005,0,1
INSP-20032,2024-06-07,2024-06-08 00:29:44,PRD-01,night,OP-2517,INS-5467,Factory-A2,15,8.6,cracking,4.0,0.1843932725308005,0,1
INSP-20032,2024-06-07,2024-06-08 00:29:44,PRD-01,night,OP-2517,INS-5467,Factory-A2,15,8.6,cracking,4.0,0.1843932725308005,0,1
INSP-20032,2024-06-07,2024-06-08 00:29:44,PRD-01,night,OP-2517,INS-5467,Factory-A2,15,8.6,cracking,4.0,0.0308964010856966,0,1
INSP-20032,2024-06-07,2024-06-08 00:29:44,PRD-01,night,OP-2517,INS-5467,Factory-A2,15,8.6,cracking,4.0,0.0308964010856966,0,1
INSP-20033,2024-06-06,2024-06-06 11:45:53,PRD-02,morning,OP-0033,INS-1223,Factory-Z3,0,92.4,0,0.0,0.0282432345669945,0,0
INSP-20033,2024-06-06,2024-06-06 11:45:53,PRD-02,morning,OP-0033,INS-1223,Factory-Z3,0,92.4,0,0.0,0.0282432345669945,0,0
INSP-20033,2024-06-06,2024-06-06 11:45:53,PRD-02,morning,OP-0033,INS-1223,Factory-Z3,0,92.4,0,0.0,0.2481480055551202,0,0
INSP-20033,2024-06-06,2024-06-06 11:45:53,PRD-02,morning,OP-0033,INS-1223,Factory-Z3,0,92.4,0,0.0,0.2481480055551202,0,0
INSP-20034,2024-06-04,2024-06-04 08:21:19,PRD-03,morning,OP-0112,INS-9876,Factory-Y7,0,88.7,0,0.0,0.1904870396014728,0,0
INSP-20034,2024-06-04,2024-06-04 08:21:19,PRD-03,morning,OP-0112,INS-9876,Factory-Y7,0,88.7,0,0.0,0.1904870396014728,0,0
INSP-20034,2024-06-04,2024-06-04 08:21:19,PRD-03,morning,OP-0112,INS-9876,Factory-Y7,0,88.7,0,0.0,0.1737144094239563,0,0
INSP-20034,2024-06-04,2024-06-04 08:21:19,PRD-03,morning,OP-0112,INS-9876,Factory-Y7,0,88.7,0,0.0,0.1737144094239563,0,0
INSP-20035,2024-06-07,2024-06-07 15:09:36,PRD-04,afternoon,OP-1674,INS-8921,Factory-X0,0,93.1,0,0.0,0.0811432844455448,0,0
INSP-20035,2024-06-07,2024-06-07 15:09:36,PRD-04,afternoon,OP-1674,INS-8921,Factory-X0,0,93.1,0,0.0,0.0811432844455448,0,0
INSP-20035,2024-06-07,2024-06-07 15:09:36,PRD-04,afternoon,OP-1674,INS-8921,Factory-X0,0,93.1,0,0.0,0.1624343119673992,0,0
INSP-20035,2024-06-07,2024-06-07 15:09:36,PRD-04,afternoon,OP-1674,INS-8921,Factory-X0,0,93.1,0,0.0,0.1624343119673992,0,0
INSP-20036,2024-06-06,2024-06-06 08:56:41,PRD-01,morning,OP-5691,INS-7741,Factory-G9,0,85.3,0,0.0,0.012294252350922,0,0
INSP-20036,2024-06-06,2024-06-06 08:56:41,PRD-01,morning,OP-5691,INS-7741,Factory-G9,0,85.3,0,0.0,0.012294252350922,0,0
INSP-20036,2024-06-06,2024-06-06 08:56:41,PRD-01,morning,OP-5691,INS-7741,Factory-G9,0,85.3,0,0.0,0.1125030638268118,0,0
INSP-20036,2024-06-06,2024-06-06 08:56:41,PRD-01,morning,OP-5691,INS-7741,Factory-G9,0,85.3,0,0.0,0.1125030638268118,0,0
INSP-20037,2024-06-05,2024-06-05 14:08:27,PRD-02,afternoon,OP-4178,INS-1223,Factory-E1,0,87.8,0,0.0,0.1084975208707946,0,0
INSP-20037,2024-06-05,2024-06-05 14:08:27,PRD-02,afternoon,OP-4178,INS-1223,Factory-E1,0,87.8,0,0.0,0.1084975208707946,0,0
INSP-20037,2024-06-05,2024-06-05 14:08:27,PRD-02,afternoon,OP-4178,INS-1223,Factory-E1,0,87.8,0,0.0,0.1563388273000571,0,0
INSP-20037,2024-06-05,2024-06-05 14:08:27,PRD-02,afternoon,OP-4178,INS-1223,Factory-E1,0,87.8,0,0.0,0.1563388273000571,0,0
INSP-20038,2024-06-07,2024-06-07 09:55:11,PRD-03,morning,OP-0033,INS-5467,Factory-A2,0,90.9,0,0.0,0.2588441774653375,0,0
INSP-20038,2024-06-07,2024-06-07 09:55:11,PRD-03,morning,OP-0033,INS-5467,Factory-A2,0,90.9,0,0.0,0.2588441774653375,0,0
INSP-20038,2024-06-07,2024-06-07 09:55:11,PRD-03,morning,OP-0033,INS-5467,Factory-A2,0,90.9,0,0.0,0.105841390221938,0,0
INSP-20038,2024-06-07,2024-06-07 09:55:11,PRD-03,morning,OP-0033,INS-5467,Factory-A2,0,90.9,0,0.0,0.105841390221938,0,0
INSP-20039,2024-06-06,2024-06-06 16:25:32,PRD-04,afternoon,OP-2186,INS-9876,Factory-Z3,0,95.8,0,0.0,0.0183922295842734,0,0
INSP-20039,2024-06-06,2024-06-06 16:25:32,PRD-04,afternoon,OP-2186,INS-9876,Factory-Z3,0,95.8,0,0.0,0.0183922295842734,0,0
INSP-20039,2024-06-06,2024-06-06 16:25:32,PRD-04,afternoon,OP-2186,INS-9876,Factory-Z3,0,95.8,0,0.0,0.2249449587291963,0,0
INSP-20039,2024-06-06,2024-06-06 16:25:32,PRD-04,afternoon,OP-2186,INS-9876,Factory-Z3,0,95.8,0,0.0,0.2249449587291963,0,0
INSP-20040,2024-06-04,2024-06-04 08:12:55,PRD-01,morning,OP-0112,INS-8921,Factory-Y7,0,86.2,0,0.0,0.0991170717726689,0,0
INSP-20040,2024-06-04,2024-06-04 08:12:55,PRD-01,morning,OP-0112,INS-8921,Factory-Y7,0,86.2,0,0.0,0.0991170717726689,0,0
INSP-20040,2024-06-04,2024-06-04 08:12:55,PRD-01,morning,OP-0112,INS-8921,Factory-Y7,0,86.2,0,0.0,0.2702195340287749,0,0
INSP-20040,2024-06-04,2024-06-04 08:12:55,PRD-01,morning,OP-0112,INS-8921,Factory-Y7,0,86.2,0,0.0,0.2702195340287749,0,0
INSP-20041,2024-06-05,2024-06-05 15:05:16,PRD-02,afternoon,OP-4178,INS-7741,Factory-X0,0,89.4,0,0.0,0.2522361606392142,0,0
INSP-20041,2024-06-05,2024-06-05 15:05:16,PRD-02,afternoon,OP-4178,INS-7741,Factory-X0,0,89.4,0,0.0,0.2522361606392142,0,0
INSP-20041,2024-06-05,2024-06-05 15:05:16,PRD-02,afternoon,OP-4178,INS-7741,Factory-X0,0,89.4,0,0.0,0.2064435699267636,0,0
INSP-20041,2024-06-05,2024-06-05 15:05:16,PRD-02,afternoon,OP-4178,INS-7741,Factory-X0,0,89.4,0,0.0,0.2064435699267636,0,0
INSP-20042,2024-06-07,2024-06-07 10:16:29,PRD-03,morning,OP-5691,INS-5467,Factory-G9,0,88.2,0,0.0,0.041099226906437,0,0
INSP-20042,2024-06-07,2024-06-07 10:16:29,PRD-03,morning,OP-5691,INS-5467,Factory-G9,0,88.2,0,0.0,0.041099226906437,0,0
INSP-20042,2024-06-07,2024-06-07 10:16:29,PRD-03,morning,OP-5691,INS-5467,Factory-G9,0,88.2,0,0.0,0.0556023374304019,0,0
INSP-20042,2024-06-07,2024-06-07 10:16:29,PRD-03,morning,OP-5691,INS-5467,Factory-G9,0,88.2,0,0.0,0.0556023374304019,0,0
INSP-20043,2024-06-06,2024-06-06 15:14:57,PRD-04,afternoon,OP-2517,INS-7741,Factory-E1,0,91.7,0,0.0,0.0646138835396601,0,0
INSP-20043,2024-06-06,2024-06-06 15:14:57,PRD-04,afternoon,OP-2517,INS-7741,Factory-E1,0,91.7,0,0.0,0.0646138835396601,0,0
INSP-20043,2024-06-06,2024-06-06 15:14:57,PRD-04,afternoon,OP-2517,INS-7741,Factory-E1,0,91.7,0,0.0,0.1285720391386651,0,0
INSP-20043,2024-06-06,2024-06-06 15:14:57,PRD-04,afternoon,OP-2517,INS-7741,Factory-E1,0,91.7,0,0.0,0.1285720391386651,0,0
INSP-20044,2024-06-04,2024-06-04 14:51:14,PRD-01,afternoon,OP-0033,INS-1223,Factory-A2,0,86.9,0,0.0,0.1654846372391703,0,0
INSP-20044,2024-06-04,2024-06-04 14:51:14,PRD-01,afternoon,OP-0033,INS-1223,Factory-A2,0,86.9,0,0.0,0.1654846372391703,0,0
INSP-20044,2024-06-04,2024-06-04 14:51:14,PRD-01,afternoon,OP-0033,INS-1223,Factory-A2,0,86.9,0,0.0,0.3012609766326309,0,0
INSP-20044,2024-06-04,2024-06-04 14:51:14,PRD-01,afternoon,OP-0033,INS-1223,Factory-A2,0,86.9,0,0.0,0.3012609766326309,0,0
INSP-20045,2024-06-07,2024-06-07 09:59:46,PRD-02,morning,OP-5691,INS-8921,Factory-Z3,0,87.3,0,0.0,0.031091391565366,0,0
INSP-20045,2024-06-07,2024-06-07 09:59:46,PRD-02,morning,OP-5691,INS-8921,Factory-Z3,0,87.3,0,0.0,0.031091391565366,0,0
INSP-20045,2024-06-07,2024-06-07 09:59:46,PRD-02,morning,OP-5691,INS-8921,Factory-Z3,0,87.3,0,0.0,0.0932657474798857,0,0
INSP-20045,2024-06-07,2024-06-07 09:59:46,PRD-02,morning,OP-5691,INS-8921,Factory-Z3,0,87.3,0,0.0,0.0932657474798857,0,0
INSP-20046,2024-06-06,2024-06-06 16:13:39,PRD-03,afternoon,OP-2517,INS-2048,Factory-Y7,2,76.2,scratch,2.0,0.173631040900724,0,1
INSP-20046,2024-06-06,2024-06-06 16:13:39,PRD-03,afternoon,OP-2517,INS-2048,Factory-Y7,2,76.2,scratch,2.0,0.173631040900724,0,1
INSP-20046,2024-06-06,2024-06-06 16:13:39,PRD-03,afternoon,OP-2517,INS-2048,Factory-Y7,2,76.2,scratch,2.0,0.225917284136308,0,1
INSP-20046,2024-06-06,2024-06-06 16:13:39,PRD-03,afternoon,OP-2517,INS-2048,Factory-Y7,2,76.2,scratch,2.0,0.225917284136308,0,1
INSP-20047,2024-06-04,2024-06-04 10:39:03,PRD-04,morning,OP-0033,INS-5467,Factory-X0,1,79.8,dent,1.0,0.0785215933395334,0,1
INSP-20047,2024-06-04,2024-06-04 10:39:03,PRD-04,morning,OP-0033,INS-5467,Factory-X0,1,79.8,dent,1.0,0.0785215933395334,0,1
INSP-20047,2024-06-04,2024-06-04 10:39:03,PRD-04,morning,OP-0033,INS-5467,Factory-X0,1,79.8,dent,1.0,0.1296973027180199,0,1
INSP-20047,2024-06-04,2024-06-04 10:39:03,PRD-04,morning,OP-0033,INS-5467,Factory-X0,1,79.8,dent,1.0,0.1296973027180199,0,1
INSP-20048,2024-06-07,2024-06-07 15:36:21,PRD-01,afternoon,OP-2186,INS-7741,Factory-G9,1,80.7,marking,2.0,0.021125369985848,0,1
INSP-20048,2024-06-07,2024-06-07 15:36:21,PRD-01,afternoon,OP-2186,INS-7741,Factory-G9,1,80.7,marking,2.0,0.021125369985848,0,1
INSP-20048,2024-06-07,2024-06-07 15:36:21,PRD-01,afternoon,OP-2186,INS-7741,Factory-G9,1,80.7,marking,2.0,0.2392723419495041,0,1
INSP-20048,2024-06-07,2024-06-07 15:36:21,PRD-01,afternoon,OP-2186,INS-7741,Factory-G9,1,80.7,marking,2.0,0.2392723419495041,0,1
INSP-20049,2024-06-06,2024-06-06 08:22:44,PRD-02,morning,OP-0112,INS-2048,Factory-E1,2,75.4,discoloration,2.0,0.1057088225545428,0,1
INSP-20049,2024-06-06,2024-06-06 08:22:44,PRD-02,morning,OP-0112,INS-2048,Factory-E1,2,75.4,discoloration,2.0,0.1057088225545428,0,1
INSP-20049,2024-06-06,2024-06-06 08:22:44,PRD-02,morning,OP-0112,INS-2048,Factory-E1,2,75.4,discoloration,2.0,0.1659552681246233,0,1
INSP-20049,2024-06-06,2024-06-06 08:22:44,PRD-02,morning,OP-0112,INS-2048,Factory-E1,2,75.4,discoloration,2.0,0.1659552681246233,0,1
INSP-20050,2024-06-07,2024-06-07 16:02:44,PRD-03,afternoon,OP-0033,INS-5467,Factory-A2,2,80.2,foreign_object,2.0,0.2284523019354011,0,1
INSP-20050,2024-06-07,2024-06-07 16:02:44,PRD-03,afternoon,OP-0033,INS-5467,Factory-A2,2,80.2,foreign_object,2.0,0.2284523019354011,0,1
INSP-20050,2024-06-07,2024-06-07 16:02:44,PRD-03,afternoon,OP-0033,INS-5467,Factory-A2,2,80.2,foreign_object,2.0,0.1811048997595544,0,1
INSP-20050,2024-06-07,2024-06-07 16:02:44,PRD-03,afternoon,OP-0033,INS-5467,Factory-A2,2,80.2,foreign_object,2.0,0.1811048997595544,0,1
INSP-0001,2024-06-01,2024-06-01 09:25:00,PRD-01,morning,OP-5691,INS-3240,Factory-E1,0,99.9,0,0.0,0.1210954959498826,0,0
INSP-0001,2024-06-01,2024-06-01 09:25:00,PRD-01,morning,OP-5691,INS-3240,Factory-E1,0,99.9,0,0.0,0.1210954959498826,0,0
INSP-0001,2024-06-01,2024-06-01 09:25:00,PRD-01,morning,OP-5691,INS-3240,Factory-E1,0,99.9,0,0.0,0.0884382503317879,0,0
INSP-0001,2024-06-01,2024-06-01 09:25:00,PRD-01,morning,OP-5691,INS-3240,Factory-E1,0,99.9,0,0.0,0.0884382503317879,0,0
INSP-0002,2024-06-01,2024-06-01 15:10:00,PRD-02,afternoon,OP-2186,INS-5648,Factory-A2,1,77.6,scratch,1.0,0.1586354390346057,0,1
INSP-0002,2024-06-01,2024-06-01 15:10:00,PRD-02,afternoon,OP-2186,INS-5648,Factory-A2,1,77.6,scratch,1.0,0.1586354390346057,0,1
INSP-0002,2024-06-01,2024-06-01 15:10:00,PRD-02,afternoon,OP-2186,INS-5648,Factory-A2,1,77.6,scratch,1.0,0.1724276946533945,0,1
INSP-0002,2024-06-01,2024-06-01 15:10:00,PRD-02,afternoon,OP-2186,INS-5648,Factory-A2,1,77.6,scratch,1.0,0.1724276946533945,0,1
INSP-0003,2024-06-02,2024-06-03 01:47:00,PRD-03,night,OP-0033,INS-4178,Factory-Z3,5,48.1,misalignment,3.0,0.0504147183467702,0,1
INSP-0003,2024-06-02,2024-06-03 01:47:00,PRD-03,night,OP-0033,INS-4178,Factory-Z3,5,48.1,misalignment,3.0,0.0504147183467702,0,1
INSP-0003,2024-06-02,2024-06-03 01:47:00,PRD-03,night,OP-0033,INS-4178,Factory-Z3,5,48.1,misalignment,3.0,0.0420979856613921,0,1
INSP-0003,2024-06-02,2024-06-03 01:47:00,PRD-03,night,OP-0033,INS-4178,Factory-Z3,5,48.1,misalignment,3.0,0.0420979856613921,0,1
INSP-0004,2024-06-02,2024-06-02 16:15:00,PRD-02,afternoon,OP-7777,INS-2517,Factory-Y7,2,84.2,marking,2.0,0.214906228070606,0,1
INSP-0004,2024-06-02,2024-06-02 16:15:00,PRD-02,afternoon,OP-7777,INS-2517,Factory-Y7,2,84.2,marking,2.0,0.214906228070606,0,1
INSP-0004,2024-06-02,2024-06-02 16:15:00,PRD-02,afternoon,OP-7777,INS-2517,Factory-Y7,2,84.2,marking,2.0,0.1656563259558159,0,1
INSP-0004,2024-06-02,2024-06-02 16:15:00,PRD-02,afternoon,OP-7777,INS-2517,Factory-Y7,2,84.2,marking,2.0,0.1656563259558159,0,1
INSP-0005,2024-06-03,2024-06-03 10:35:00,PRD-04,morning,OP-0001,INS-0112,Factory-X0,0,100.0,0,0.0,0.0925153909755905,0,0
INSP-0005,2024-06-03,2024-06-03 10:35:00,PRD-04,morning,OP-0001,INS-0112,Factory-X0,0,100.0,0,0.0,0.0925153909755905,0,0
INSP-0005,2024-06-03,2024-06-03 10:35:00,PRD-04,morning,OP-0001,INS-0112,Factory-X0,0,100.0,0,0.0,0.1272545114459562,0,0
INSP-0005,2024-06-03,2024-06-03 10:35:00,PRD-04,morning,OP-0001,INS-0112,Factory-X0,0,100.0,0,0.0,0.1272545114459562,0,0
INSP-0006,2024-06-03,2024-06-03 15:53:00,PRD-01,afternoon,OP-1674,INS-3452,Factory-G9,0,93.8,0,0.0,0.0811432844455448,0,0
INSP-0006,2024-06-03,2024-06-03 15:53:00,PRD-01,afternoon,OP-1674,INS-3452,Factory-G9,0,93.8,0,0.0,0.0811432844455448,0,0
INSP-0006,2024-06-03,2024-06-03 15:53:00,PRD-01,afternoon,OP-1674,INS-3452,Factory-G9,0,93.8,0,0.0,0.278073286478451,0,0
INSP-0006,2024-06-03,2024-06-03 15:53:00,PRD-01,afternoon,OP-1674,INS-3452,Factory-G9,0,93.8,0,0.0,0.278073286478451,0,0
INSP-0007,2024-06-04,2024-06-05 00:58:00,PRD-02,night,OP-2517,INS-5691,Factory-E1,6,59.2,contamination,4.0,0.0562011254167484,0,1
INSP-0007,2024-06-04,2024-06-05 00:58:00,PRD-02,night,OP-2517,INS-5691,Factory-E1,6,59.2,contamination,4.0,0.0562011254167484,0,1
INSP-0007,2024-06-04,2024-06-05 00:58:00,PRD-02,night,OP-2517,INS-5691,Factory-E1,6,59.2,contamination,4.0,0.0309725636438281,0,1
INSP-0007,2024-06-04,2024-06-05 00:58:00,PRD-02,night,OP-2517,INS-5691,Factory-E1,6,59.2,contamination,4.0,0.0309725636438281,0,1
INSP-0008,2024-06-04,2024-06-04 16:02:00,PRD-03,afternoon,OP-5691,INS-5648,Factory-A2,2,78.3,dent,2.0,0.0544227431652979,0,1
INSP-0008,2024-06-04,2024-06-04 16:02:00,PRD-03,afternoon,OP-5691,INS-5648,Factory-A2,2,78.3,dent,2.0,0.0544227431652979,0,1
INSP-0008,2024-06-04,2024-06-04 16:02:00,PRD-03,afternoon,OP-5691,INS-5648,Factory-A2,2,78.3,dent,2.0,0.0953101149400658,0,1
INSP-0008,2024-06-04,2024-06-04 16:02:00,PRD-03,afternoon,OP-5691,INS-5648,Factory-A2,2,78.3,dent,2.0,0.0953101149400658,0,1
INSP-0009,2024-06-05,2024-06-05 10:00:00,PRD-04,morning,OP-0033,INS-4178,Factory-Z3,0,100.0,0,0.0,0.1779797992042711,0,0
INSP-0009,2024-06-05,2024-06-05 10:00:00,PRD-04,morning,OP-0033,INS-4178,Factory-Z3,0,100.0,0,0.0,0.1779797992042711,0,0
INSP-0009,2024-06-05,2024-06-05 10:00:00,PRD-04,morning,OP-0033,INS-4178,Factory-Z3,0,100.0,0,0.0,0.1190141539060349,0,0
INSP-0009,2024-06-05,2024-06-05 10:00:00,PRD-04,morning,OP-0033,INS-4178,Factory-Z3,0,100.0,0,0.0,0.1190141539060349,0,0
INSP-0010,2024-06-05,2024-06-05 15:05:00,PRD-01,afternoon,OP-2186,INS-2517,Factory-Y7,1,82.0,marking,1.0,0.0366380313048378,0,1
INSP-0010,2024-06-05,2024-06-05 15:05:00,PRD-01,afternoon,OP-2186,INS-2517,Factory-Y7,1,82.0,marking,1.0,0.0366380313048378,0,1
INSP-0010,2024-06-05,2024-06-05 15:05:00,PRD-01,afternoon,OP-2186,INS-2517,Factory-Y7,1,82.0,marking,1.0,0.3704435617092707,0,1
INSP-0010,2024-06-05,2024-06-05 15:05:00,PRD-01,afternoon,OP-2186,INS-2517,Factory-Y7,1,82.0,marking,1.0,0.3704435617092707,0,1
INSP-0011,2024-06-06,2024-06-06 10:18:00,PRD-03,morning,OP-7777,INS-0112,Factory-X0,0,98.8,0,0.0,0.2390236691403827,0,0
INSP-0011,2024-06-06,2024-06-06 10:18:00,PRD-03,morning,OP-7777,INS-0112,Factory-X0,0,98.8,0,0.0,0.2390236691403827,0,0
INSP-0011,2024-06-06,2024-06-06 10:18:00,PRD-03,morning,OP-7777,INS-0112,Factory-X0,0,98.8,0,0.0,0.0692672257737171,0,0
INSP-0011,2024-06-06,2024-06-06 10:18:00,PRD-03,morning,OP-7777,INS-0112,Factory-X0,0,98.8,0,0.0,0.0692672257737171,0,0
INSP-0012,2024-06-06,2024-06-07 01:10:00,PRD-02,night,OP-1674,INS-3452,Factory-G9,8,41.5,mislabel,3.0,0.0645376522386862,0,1
INSP-0012,2024-06-06,2024-06-07 01:10:00,PRD-02,night,OP-1674,INS-3452,Factory-G9,8,41.5,mislabel,3.0,0.0645376522386862,0,1
INSP-0012,2024-06-06,2024-06-07 01:10:00,PRD-02,night,OP-1674,INS-3452,Factory-G9,8,41.5,mislabel,3.0,0.0485378645121479,0,1
INSP-0012,2024-06-06,2024-06-07 01:10:00,PRD-02,night,OP-1674,INS-3452,Factory-G9,8,41.5,mislabel,3.0,0.0485378645121479,0,1
INSP-0013,2024-06-07,2024-06-07 15:35:00,PRD-04,afternoon,OP-5691,INS-5648,Factory-E1,1,76.2,discoloration,2.0,0.2968319632423495,0,1
INSP-0013,2024-06-07,2024-06-07 15:35:00,PRD-04,afternoon,OP-5691,INS-5648,Factory-E1,1,76.2,discoloration,2.0,0.2968319632423495,0,1
INSP-0013,2024-06-07,2024-06-07 15:35:00,PRD-04,afternoon,OP-5691,INS-5648,Factory-E1,1,76.2,discoloration,2.0,0.0682889296797754,0,1
INSP-0013,2024-06-07,2024-06-07 15:35:00,PRD-04,afternoon,OP-5691,INS-5648,Factory-E1,1,76.2,discoloration,2.0,0.0682889296797754,0,1
INSP-0014,2024-06-07,2024-06-07 08:42:00,PRD-01,morning,OP-2517,INS-5691,Factory-A2,0,97.2,0,0.0,0.0388199283476008,0,0
INSP-0014,2024-06-07,2024-06-07 08:42:00,PRD-01,morning,OP-2517,INS-5691,Factory-A2,0,97.2,0,0.0,0.0388199283476008,0,0
INSP-0014,2024-06-07,2024-06-07 08:42:00,PRD-01,morning,OP-2517,INS-5691,Factory-A2,0,97.2,0,0.0,0.0961067274459383,0,0
INSP-0014,2024-06-07,2024-06-07 08:42:00,PRD-01,morning,OP-2517,INS-5691,Factory-A2,0,97.2,0,0.0,0.0961067274459383,0,0
INSP-0015,2024-06-08,2024-06-08 16:00:00,PRD-02,afternoon,OP-0033,INS-4178,Factory-Z3,7,63.0,cracking,4.0,0.1349769853646526,0,1
INSP-0015,2024-06-08,2024-06-08 16:00:00,PRD-02,afternoon,OP-0033,INS-4178,Factory-Z3,7,63.0,cracking,4.0,0.1349769853646526,0,1
INSP-0015,2024-06-08,2024-06-08 16:00:00,PRD-02,afternoon,OP-0033,INS-4178,Factory-Z3,7,63.0,cracking,4.0,0.3924822905783616,0,1
INSP-0015,2024-06-08,2024-06-08 16:00:00,PRD-02,afternoon,OP-0033,INS-4178,Factory-Z3,7,63.0,cracking,4.0,0.3924822905783616,0,1
INSP-0016,2024-06-09,2024-06-09 09:10:00,PRD-04,morning,OP-2186,INS-2517,Factory-Y7,0,99.5,0,0.0,0.2105613783046094,0,0
INSP-0016,2024-06-09,2024-06-09 09:10:00,PRD-04,morning,OP-2186,INS-2517,Factory-Y7,0,99.5,0,0.0,0.2105613783046094,0,0
INSP-0016,2024-06-09,2024-06-09 09:10:00,PRD-04,morning,OP-2186,INS-2517,Factory-Y7,0,99.5,0,0.0,0.1092297778645788,0,0
INSP-0016,2024-06-09,2024-06-09 09:10:00,PRD-04,morning,OP-2186,INS-2517,Factory-Y7,0,99.5,0,0.0,0.1092297778645788,0,0
INSP-0017,2024-06-09,2024-06-10 00:45:00,PRD-03,night,OP-7777,INS-0112,Factory-X0,4,44.6,contamination,3.0,0.0361299690343653,0,1
INSP-0017,2024-06-09,2024-06-10 00:45:00,PRD-03,night,OP-7777,INS-0112,Factory-X0,4,44.6,contamination,3.0,0.0361299690343653,0,1
INSP-0017,2024-06-09,2024-06-10 00:45:00,PRD-03,night,OP-7777,INS-0112,Factory-X0,4,44.6,contamination,3.0,0.0157727609446373,0,1
INSP-0017,2024-06-09,2024-06-10 00:45:00,PRD-03,night,OP-7777,INS-0112,Factory-X0,4,44.6,contamination,3.0,0.0157727609446373,0,1
INSP-0018,2024-06-10,2024-06-10 15:30:00,PRD-02,afternoon,OP-1674,INS-3452,Factory-G9,0,88.4,0,0.0,0.1945228681153715,0,0
INSP-0018,2024-06-10,2024-06-10 15:30:00,PRD-02,afternoon,OP-1674,INS-3452,Factory-G9,0,88.4,0,0.0,0.1945228681153715,0,0
INSP-0018,2024-06-10,2024-06-10 15:30:00,PRD-02,afternoon,OP-1674,INS-3452,Factory-G9,0,88.4,0,0.0,0.2356508592024351,0,0
INSP-0018,2024-06-10,2024-06-10 15:30:00,PRD-02,afternoon,OP-1674,INS-3452,Factory-G9,0,88.4,0,0.0,0.2356508592024351,0,0
INSP-0019,2024-06-10,2024-06-10 09:48:00,PRD-01,morning,OP-5691,INS-5648,Factory-E1,2,79.8,dent,2.0,0.1013400908293439,0,1
INSP-0019,2024-06-10,2024-06-10 09:48:00,PRD-01,morning,OP-5691,INS-5648,Factory-E1,2,79.8,dent,2.0,0.1013400908293439,0,1
INSP-0019,2024-06-10,2024-06-10 09:48:00,PRD-01,morning,OP-5691,INS-5648,Factory-E1,2,79.8,dent,2.0,0.0834356819297631,0,1
